system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000278_0,180.61487,0.336596826525817,0.21782460607107812,0.31034482,0.3555069,0.3625859,0.045374529447612985,0.04074557537112233,0.04601773055222885,0.31413612,0.4469167,0.030715525,46.473724,5.531598,2.1104899065965466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15457421784815,47.07347260266696]}"
00000000000000000279_0,1004.6636,0.36605996865601276,0.2257498405509769,0.3125,0.31318682,0.59875906,0.009489852959214978,4.286498650616366E-4,5.005555540029127E-4,0.50980395,0.5395547,0.027920276,55.362183,26.70739,0.6135069475537063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.97975748927664,46.85652946155209]}"
0000000000000000027a_0,1503.1984,0.26818515375704977,0.16169787811916758,0.37339056,0.31558934,0.521414,0.02731136409586382,0.004892071809940779,0.008383339007470902,0.29850745,0.5393795,0.13031715,96.978676,20.785542,0.17028207456554553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25275550412057,46.951301724026706]}"
0000000000000000027b_0,969.5186,0.6869633197062085,0.46779112105952425,0.4857143,0.23187988,0.8085676,0.018653346503239496,0.0010607574629748484,0.0013199317378527198,0.5204678,0.8033416,-0.035648346,75.85123,28.148842,1.7242414517884403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11882126954019,46.62090136252754]}"
0000000000000000027c_0,1565.5374,0.37417591695267644,0.2329849063313858,0.23076923,0.30764124,0.71935487,0.0313450246316871,6.225453300352513E-4,7.5005176004872E-4,0.4950495,0.61949265,-0.18309566,106.297745,27.518827,0.9892337365828308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51120081136175,46.874046609592426]}"
0000000000000000027d_0,348.955,0.003541822864571286,0.0017900104954945428,-0.15151516,0.34821036,0.3069484,0.051629620269214895,0.01217767405495046,0.0053550171874761215,-0.13319239,0.040304195,-0.15322821,6.0425797,0.0,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.743055986193,47.26041201329223]}"
0000000000000000027f_0,368.43045,0.48264253984008687,0.3273209766316442,0.42702702,0.32266665,0.44290864,0.0240516411312904,0.011452980843232652,0.01914857520216473,0.4111406,0.56279826,-0.17776003,43.871708,6.116003,0.2061153289126756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9196647710509,47.20336899275064]}"
00000000000000000280_0,315.49152,0.6258668662409503,0.38917443758657516,0.47480106,0.29405066,0.83230287,0.037073265183324135,1.2114471858026832E-4,0.011531262841182,0.49460045,0.74730957,0.0020419955,9.915133,10.22163,0.7697935057698162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11828228036973,47.05865040047899]}"
00000000000000000281_0,1425.2937,0.45599027258093,0.29075680061815923,0.530303,0.29873586,0.72209394,0.010030375368170478,8.431598936415319E-4,5.582381070563525E-4,0.5138889,0.72069126,0.0035680532,49.473606,3.6727126,3.216706815929585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.99305255548161,46.97591556281158]}"
00000000000000000282_0,1759.4108,0.3263980171346032,0.20291145602746735,0.53246754,0.2977303,0.74031645,0.04842535671600808,4.2796976857140123E-4,2.641021290856749E-4,0.375,0.61248183,-0.035502553,174.52835,29.227383,1.1993536150897652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4010673575287,46.864793962166]}"
00000000000000000283_0,673.02783,0.6439595113244128,0.41372516706756646,0.530343,0.27652174,0.8597253,0.06387577423006643,5.181324919867336E-5,0.03132775687787781,0.5195823,0.777604,-0.08370525,32.818092,6.651158,0.9938342443599566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.99350628740552,47.04212139925119]}"
