system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000001528_0,1978.4825,0.020124190263538722,0.009312924158636604,-0.30088496,0.3380583,0.6676971,0.09320077402583911,0.03356744039137405,0.014577431994361845,-0.21611722,-0.0075,-0.022270106,200.92015,44.146446,4.648729622127259,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47454954776967,46.523973143371045]}"
00000000000000001529_0,2050.5857,0.08936435366548104,0.054417143882793395,-0.2647059,0.36998114,0.17679778,0.1084009481843004,0.008831968353385095,0.002601645754418222,-0.23357664,0.026004728,-0.03567143,106.89529,7.162453,9.51106831088441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47266308567302,46.51840358860951]}"
0000000000000000152a_0,1644.0552,0.08428527703526457,0.05936248796010102,-0.047058824,0.3498556,-0.14568226,0.09742823448855839,2.1173153462557964E-5,1.549845284229065E-5,-0.048484847,0.115642294,-0.007252246,201.91975,39.558853,10.594132167722723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45263065483717,46.55029378119575]}"
0000000000000000152b_0,1808.6472,0.07585303011424234,0.04822139808103443,-0.093851134,0.34625766,-0.042424243,0.09361228065821388,3.099219040470541E-4,3.293530540440749E-4,-0.119205296,0.102397926,-0.037194032,97.79924,34.434982,0.6637152176798197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45559509527476,46.5476886668718]}"
0000000000000000152c_0,1491.5094,0.09781299411226614,0.06301582795599969,-0.0652921,0.35499695,0.012751488,0.07908743688337275,7.671219537978404E-4,9.588481377983976E-5,-0.09848485,0.14863347,-0.016903006,211.06767,59.093327,2.7994782778746727,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45083402426891,46.55487518914476]}"
0000000000000000152d_0,1752.9701,0.09208538739446667,0.061858548900856736,-0.06268657,0.3549508,-0.13255927,0.05535014147426656,1.0897030193879331E-4,7.04946872193378E-5,-0.03726708,0.12731394,-0.046773545,149.32664,47.14297,4.406903028682628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44068306155837,46.54364624809327]}"
0000000000000000152e_0,1783.275,0.10212272635934669,0.0703734900424674,-0.03338171,0.35058218,-0.026353618,0.07346374194383902,8.716144313550452E-5,5.809271569653246E-5,-0.030837005,0.14425428,-0.007244773,136.14796,53.210735,1.7012825861573497,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44050339850155,46.54571237324674]}"
0000000000000000152f_0,1677.8315,0.1234822493549658,0.08261924982052171,-0.027656477,0.3480691,-0.10313901,0.08167584875130766,8.8195590363771E-5,7.833919382047028E-5,-0.035820894,0.16436712,-0.025900379,157.12076,41.01298,3.2244230235632125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43897626251854,46.546880183116095]}"
00000000000000001531_0,1767.9803,0.047978998293859404,0.02758048677213698,-0.22463769,0.36533958,0.14997509,0.12032405215532768,0.008066435919416637,4.980963157106763E-4,-0.21985815,0.054945055,-0.116805814,84.93271,28.122341,2.7555924681425843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46188330226359,46.536190231235075]}"
00000000000000001537_0,2124.6272,0.050006397016114645,0.03555014842874438,-0.16551724,0.34949794,0.36622655,0.06227308347806063,0.013908634803809272,0.011077224335258595,-0.119592875,0.052117262,-0.021434197,75.77693,20.815573,0.2181739314535588,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.47958011336074,46.52388331184264]}"
