system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000892_0,202.40858,0.4783467556924531,0.2871645951073999,0.5037594,0.2969024,0.77648324,0.022718065853802708,1.224398377375202E-4,1.124620615580163E-4,0.48387095,0.7078816,0.03479898,26.240631,4.6052494,1.9170503689446767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69508595002101,47.47897212191851]}"
00000000000000000893_0,1118.9421,0.5815845803329334,0.37561747348530633,0.4,0.2882606,0.83852917,0.0505418459255968,1.9707565719029319E-4,0.006371399313311876,0.5100223,0.7584541,-0.06272757,32.418266,7.917251,0.4367938939894143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58656946369938,47.29104456448071]}"
00000000000000000894_0,947.806,0.2016293337741684,0.12227325587619531,0.1764706,0.3495702,0.23752213,0.016787216682936677,0.001928698249040156,0.001937588024743836,0.11442786,0.3685864,0.024392039,54.59965,27.259665,1.5264300251355283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.95101140018481,47.3330857197775]}"
00000000000000000896_0,671.1497,0.6034567219030438,0.40361865000671077,0.11986301,0.28819156,0.55632514,0.01200514359250212,0.018212045837562696,0.020135211902499117,0.065743946,0.6625104,-0.092701435,102.19582,30.421673,1.8258313230297791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62753264065523,47.75610238706938]}"
00000000000000000897_0,690.5649,0.38160870710580086,0.24791487447203603,0.51086956,0.34665054,0.46354112,0.038823268004400155,0.0683287391908941,0.07712934457413989,0.5974026,0.49486083,0.1176267,116.432556,22.123402,0.4499112904757633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70460809203269,47.6735472124588]}"
00000000000000000898_0,557.23663,0.7317719489493562,0.4858697196220136,0.58208954,0.26576576,0.84010696,0.02769966275849378,1.433545424451843E-4,0.00779155726119618,0.5576923,0.79038227,-0.035627127,45.6253,14.678265,0.8896535522268924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43906609404695,47.216125069785136]}"
00000000000000000899_0,831.5321,0.35367508606625553,0.23682490291094038,0.34453782,0.3401274,0.33389878,0.0034203894008449664,9.788014727798444E-4,8.21814379122196E-4,0.1640625,0.48820838,0.028982788,17.48265,6.192321,0.5636660560790938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.8291100161298,47.131773264606316]}"
0000000000000000089a_0,758.4299,0.48704473482300886,0.3256576144529273,0.27272728,0.28455284,0.57723093,0.07337186535806485,0.0013761084688475034,8.005495755755709E-4,0.41129032,0.62630415,-0.05538875,41.859653,8.801825,1.2046852658797758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07291278423983,47.2774800036905]}"
0000000000000000089b_0,369.0862,0.3497286576865576,0.2046413684348769,0.4861111,0.3281396,0.73827004,0.023516757700116263,1.7181527351395331E-4,1.9243704729365874E-4,0.4522293,0.5900057,0.02997899,67.980484,17.310154,0.624174570959545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.67783372228408,47.547064420454774]}"
0000000000000000089c_0,356.11002,0.6324663936547371,0.39786645325563896,0.64,0.27236465,0.823303,0.03136139213833612,1.9575097064183922E-5,0.0032529728418717596,0.62051284,0.76813126,0.012329698,86.19337,16.913689,1.358634165703581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.77063426541547,47.674176033157686]}"
0000000000000000089e_0,1528.6702,0.2853532561645443,0.17882558156540002,0.4300518,0.31512198,0.4609489,0.0459127282151415,0.004290394427304944,0.015718717433183982,0.41062802,0.44307142,-0.04143547,84.552376,17.62304,1.6052305401703382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2086482236703,47.618570317070684]}"
000000000000000008a0_0,1169.3887,0.46055516879316943,0.30093151581352695,0.3814433,0.29533678,0.6866315,0.006871187257996172,0.0041681072597011815,0.004606282783435667,0.43589744,0.6613977,0.0024404526,38.779747,11.390655,0.7370365399721033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.66184371022675,47.192768872398034]}"
000000000000000008a1_0,1448.1304,0.3877168276121987,0.25981679599081864,0.29795918,0.32003546,0.22997835,0.06813227758384155,0.0016931820636152256,0.002229487742810163,0.16216215,0.5332162,-0.5853491,70.22454,18.415972,0.2821155525132188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29147289286611,47.463880425145305]}"
000000000000000008a2_0,804.6581,0.46844125920407165,0.29239971363268347,0.516129,0.27367207,0.7174341,0.02490852293269926,1.2827590859343374E-4,0.003024389147007367,0.4903226,0.6822828,-0.07291812,209.02014,33.794254,3.2099949916527204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46520706881483,47.590632711734564]}"
000000000000000008a3_0,1533.1469,0.42915047701509135,0.28150728032000416,0.38853502,0.29302326,0.55937344,0.025029519699428963,5.058344711954543E-4,5.796003509387915E-4,0.31772575,0.6623158,-0.37214902,60.862545,14.091796,0.554099396532536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00302385513534,47.46882115920796]}"
000000000000000008a4_0,1340.8224,0.37710001147668426,0.23217569849066327,0.48178136,0.2997013,0.7690302,0.04830350093618057,1.397034096304317E-4,4.0353113222746373E-4,0.4177215,0.63167816,0.04410267,164.14426,41.521595,0.9470791183064736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20622277240318,47.67022344590756]}"
000000000000000008a5_0,1190.92,0.5337033285154198,0.356057094339227,0.5279503,0.27033493,0.68747866,0.02284286085818943,2.8171790583092493E-4,0.010417251982392073,0.44660193,0.7223868,-0.30431655,44.00564,16.191448,0.3433028220281383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.18178859667512,47.333175551305914]}"
000000000000000008a6_0,1363.1034,0.4832013240794776,0.31530232957632076,0.45806453,0.24408603,0.6805721,0.054748232242569715,3.2137457210978937E-4,0.02451647466998297,0.48768473,0.6893969,-0.2599806,89.37791,20.004433,0.4629193727742395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16597824767462,47.359406357602204]}"
