system:index,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_median,ndvi,ndvi_diff,roughness,slope,tri,.geo
00000000000000000e88_0,1467.6257,0.08451166809040686,0.04864395232648344,-0.21199143,0.35001913,-0.022341514,0.13887949464647764,6.821709888038279E-4,3.2258898996831604E-4,-0.18763797,0.09978845,-0.08569901,131.96474,25.770363,4.685550150138011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39343167761368,48.65989739442203]}"
00000000000000000e89_0,1196.7013,0.15279525167877353,0.08840382759895904,-0.06410257,0.3598015,-0.03768692,0.06830029380902422,0.0014838427719072577,5.533160966776823E-4,-0.04477612,0.26325902,-0.21967945,93.15016,37.723583,2.986840079719328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38732313368168,48.661873688047095]}"
00000000000000000e8a_0,1734.2301,0.07628551924171612,0.04695905480082163,-0.25409836,0.35190615,0.0184765,0.18846995451113446,2.5723975481610657E-4,1.9158391941496457E-4,-0.24378109,0.058902953,-0.12840706,78.50243,13.920211,1.1770746515242247,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49018023371336,48.747483134623685]}"
00000000000000000e8b_0,1905.7928,0.037334472277451715,0.021668857593822533,-0.27160493,0.3385611,0.028765852,0.16230291093042035,0.044298214828020384,1.6918050829998864E-4,-0.19512194,0.030972762,-0.09788725,139.73985,24.599815,1.162319929793031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48550899423593,48.747932292265745]}"
00000000000000000e8c_0,1827.8998,0.09079238950111398,0.05065836051712613,-0.13993174,0.34365058,0.012231283,0.16842527837164062,2.4113232786760093E-4,1.3859624256852993E-4,-0.14801444,0.053879686,-0.12599474,171.29364,36.324104,0.7313281572748073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48802427703147,48.74999841741922]}"
00000000000000000e8d_0,2246.3762,0.053492101951232815,0.0326895907842516,-0.09756097,0.33502418,-0.018155826,0.15350954526569655,3.4329685560710544E-4,8.523073351513963E-5,-0.087628864,0.033762056,-0.08417755,150.19537,12.194216,3.120451772409142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48191573309946,48.75233403715793]}"
00000000000000000e8e_0,2163.3484,0.041400451883732085,0.026364457021697207,-0.15813954,0.3505186,0.048585933,0.1445546992549676,0.016228519799125943,0.0033908522713318803,-0.14814815,0.033957034,-0.08894429,182.87508,31.647635,1.6103816363956647,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48443101589498,48.75457982536823]}"
00000000000000000e8f_0,2138.7114,0.020770393001603122,0.012760656896468547,-0.22305764,0.3454545,0.036467046,0.12729223804177411,6.861091076214732E-4,3.3853172047825213E-4,-0.24539877,0.02476441,-0.07335076,109.454216,40.019257,0.8564216583057733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4853293311791,48.75637645593647]}"
00000000000000000e90_0,2014.5474,0.06334311353548404,0.03490355113313903,-0.21311475,0.34415406,-0.02123357,0.12638971562325185,0.0011764937453879343,6.971376369997346E-4,-0.21656051,0.0734243,-0.025598085,243.97026,63.926216,1.7529782257272295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48263438532675,48.75835274956153]}"
00000000000000000e91_0,1792.9972,0.02874238212173809,0.01535028257767379,-0.22377622,0.3473834,0.12457454,0.13130689817543956,0.015157376342391615,0.0011307697745173706,-0.22012578,0.04489393,-0.090644225,162.92183,29.160686,2.402963971918663,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.490539559827,48.76068836930025]}"
