system:index,B,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B9,G,N,R,VH,VV,awei_nsh,awei_sh,constant,cti,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_max,nd_median,ndvi,ndvi_diff,ndwi,roughness,slope,tpi,tri,.geo
0000000000000000191f_0,77.0,0.1064,0.0014,0.1625,0.1207,0.0897,0.0772,0.0747,0.0792,0.1022,0.1131,0.1109,0.0572,73.0,34.0,68.0,-18.674781014013675,-11.192003600782368,-0.7008499689400196,-0.15757498517632484,128,-2.0447288,1831.815,0.10210414029609305,0.0624487202170112,-0.33333334,0.36092713,0.036397286,0.04770404370558386,0.0016127673886643175,0.002568066554282138,0.19587629,-0.06779661,0.16442953,2.7775764E-5,-0.1838565,58.924934,14.255893,11,0.5401487758883919,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41023017342671,46.22752909961161]}"
00000000000000001920_0,73.0,0.1031,0.0017,0.1373,0.0933,0.0762,0.0594,0.0526,0.0607,0.0875,0.0975,0.0858,0.0666,71.0,41.0,67.0,-16.589279068085663,-11.452370634060362,-0.5896249990910292,-0.13327499851584435,145,-1.6271454,1831.511,0.10001204895084463,0.05971859852149064,-0.24074075,0.36875665,0.10575139,0.019695373833202273,0.00835026187590275,0.010946149990074795,0.40983605,-0.15151516,0.21115538,-0.02645877,-0.19635344,35.302437,16.815935,11,0.3499485584995621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41220646705177,46.22968505629349]}"
00000000000000001921_0,88.0,0.1082,0.0017,0.1646,0.1246,0.0902,0.0766,0.0759,0.0802,0.0986,0.1031,0.106,0.0611,93.0,63.0,91.0,-18.001452915952186,-9.606401772714731,-0.7211499996483326,-0.15534999780356884,130,-0.80560374,1795.4191,0.08503784234323475,0.05189169921257619,-0.18181819,0.36876804,-0.043729372,0.030246844721644777,1.318028723818693E-4,3.5795179680624036E-4,0.21875,-0.18181819,0.15183246,-0.095578864,-0.17767042,44.985832,24.07151,10,1.39688207199966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41139798329607,46.232469833674266]}"
00000000000000001922_0,70.0,0.111,0.002,0.1543,0.1183,0.0887,0.0739,0.0705,0.0776,0.0974,0.1048,0.0984,0.0684,63.0,36.0,56.0,-20.56007170925194,-12.515446792725786,-0.671525014564395,-0.13517500646412373,146,-1.4053905,1810.9562,0.08146935242965413,0.04859770026632815,-0.2173913,0.36593735,-0.0044660983,0.04242775310661905,0.0035231602254488757,0.004608354477198814,0.21259843,-0.22988506,0.13560455,0.024723776,-0.18739054,37.829998,17.08267,5,0.634212207223537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41481158137573,46.23229017061744]}"
00000000000000001923_0,87.0,0.1129,0.0019,0.1758,0.1471,0.0925,0.0801,0.0809,0.0878,0.1008,0.1104,0.1068,0.0653,91.0,40.0,93.0,-20.356136795330855,-9.672067780306698,-0.8140249866992235,-0.16792498901486397,140,-3.4332395,1838.1578,0.07206856093332403,0.044300007038796774,-0.39849624,0.36804733,-0.11035364,0.06751475269998697,0.0025247087238109422,0.002254933928368341,0.014925373,-0.36134455,0.120855615,-0.03087074,-0.26015472,53.8592,8.659702,0,0.8868608490962504,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4184048425122,46.23067320310602]}"
00000000000000001924_0,78.0,0.112,0.0018,0.1718,0.1386,0.0882,0.0746,0.0735,0.0826,0.0971,0.1027,0.1033,0.0636,80.0,45.0,77.0,-21.12526425532452,-14.142973246430135,-0.7957750130444765,-0.17259998992085457,133,-1.5997957,1721.1489,0.08439057156512844,0.05160180881719545,-0.26229507,0.36859924,-0.10225967,0.06669255593323194,0.0024039164086496895,0.002960210716875078,-0.125,-0.2238806,0.12192041,0.0074249506,-0.25925925,54.315376,21.108013,-13,0.2048624111369193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41481158137573,46.23633258939598]}"
00000000000000001925_0,74.0,0.114,0.002,0.1624,0.1327,0.0903,0.0758,0.072,0.0834,0.1037,0.1077,0.1008,0.0742,73.0,46.0,74.0,-22.334274095375292,-11.190424717948432,-0.7365250121802092,-0.14817500486969948,158,-1.503781,1787.9036,0.08415640277057104,0.05001816156306105,-0.23333333,0.36329272,-0.051130775,0.07781855924620168,0.005494032888155219,0.005536586073223701,0.0,-0.26666668,0.12356889,-0.027176209,-0.2233353,27.027729,5.234129,3,0.643332000685052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41849467404062,46.23714107315168]}"
00000000000000001926_0,58.0,0.1094,0.0017,0.1541,0.1059,0.076,0.0611,0.0545,0.0666,0.0942,0.1056,0.087,0.0677,55.0,31.0,46.0,-16.934730673681095,-9.658956125197191,-0.6849750000983477,-0.1593750026077032,130,-1.8455476,1735.7117,0.09626776807315633,0.05825714936984305,-0.19480519,0.36221293,0.047865458,0.02079555761780161,0.011814549502624734,0.013652403552179723,0.22891566,-0.045161292,0.22968198,0.0014359802,-0.24952622,64.038925,11.958522,2,0.24168070099315825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40834371133006,46.233098654373144]}"
00000000000000001927_0,57.0,0.1087,0.0019,0.137,0.0998,0.0808,0.0668,0.0617,0.0674,0.0897,0.1002,0.0932,0.0726,50.0,30.0,37.0,-20.597809880750233,-11.493051684745883,-0.5785499792546034,-0.12244999594986439,150,1.331154,1704.624,0.0918474331786178,0.055718608480195164,-0.104477614,0.3616818,0.07569721,0.02654759874318417,0.00243636485703287,0.003972250054452093,0.36,-0.015873017,0.15227818,-0.06668843,-0.14266396,44.154343,20.087282,3,0.4312662210320028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.39909106390364,46.229325730179845]}"
00000000000000001928_0,83.0,0.1128,0.0017,0.1225,0.0874,0.081,0.0628,0.0577,0.0605,0.088,0.0984,0.0853,0.0615,86.0,64.0,87.0,-19.823407602918273,-12.69421884359236,-0.5004750099033117,-0.09555000625550747,140,-1.6143758,1793.2295,0.08373785736203442,0.049225290451479276,-0.15231788,0.37667495,0.104966715,0.013010217521574706,0.0077446005405880855,0.008080566404908347,0.39285713,-0.10714286,0.1777151,-0.079995014,-0.096252754,49.514904,13.760701,6,1.1483632789283138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40681657534707,46.228068088782074]}"
