system:index,B,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B9,G,N,R,VH,VV,awei_nsh,awei_sh,constant,cti,elevation,evi,msavi2,naip_NDVI,nbi,nbr,nbr_max_var,nbr_var_median,nbr_var_pct,nd_max,nd_median,ndvi,ndvi_diff,ndwi,roughness,slope,tpi,tri,.geo
0000000000000000001f_0,119.0,0.1405,0.0015,0.2857,0.1924,0.1306,0.1281,0.16,0.1668,0.1898,0.2126,0.2223,0.0782,131.0,137.5,139.5,-21.142429821833364,-14.017436219796872,-1.2150749824941158,-0.3592499904334545,175,-1.4049658,524.4626,0.12948952481633805,0.0921275668609931,-0.0072202166,0.38810608,0.10637343,0.026366229433056297,0.006544474208755634,0.006849936297481525,0.108256884,0.0069204154,0.15611814,0.25978607,-0.2,32.686443,7.638833,2,0.4526041386500603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63488967742131,48.039161533095445]}"
00000000000000000020_0,84.5,0.14065,0.0013,0.20995,0.1487,0.1228,0.11265,0.1183,0.13025,0.15625,0.17345,0.1706,0.0729,85.5,66.0,86.0,-20.390240795820155,-14.248790758692005,-0.8407749980688095,-0.2035749964416027,181,0.109932475,278.029,0.13628309205917397,0.08314416156859139,-0.13157895,0.36310953,0.10822238,0.006348849755506047,7.138493645062055E-4,6.461637730776695E-4,0.4,-0.0977918,0.2020575,0.1029035,-0.17059503,86.66454,23.61616,-35,1.1681447908670852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18834172396734,47.70328144836316]}"
00000000000000000021_0,129.5,0.1425,0.0014,0.2521,0.1881,0.1266,0.1191,0.1303,0.144,0.172,0.1946,0.191,0.0661,144.0,138.0,152.5,-19.855858509942436,-14.799009916709124,-1.0970249623060226,-0.287324994802475,202,-2.774367,357.36166,0.14829472792472306,0.09427476903711074,-0.049913943,0.36648938,0.046459626,0.007331773698756133,9.821153144268452E-4,6.100129976694389E-4,0.22160149,-0.04730832,0.18634854,0.0741487,-0.2338441,66.776146,24.082554,12,0.837247371480496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65806621175159,48.070422904982806]}"
00000000000000000023_0,95.0,0.1476,0.0016,0.3038,0.2036,0.1277,0.124,0.1425,0.1592,0.188,0.2081,0.2121,0.0786,116.0,148.0,128.0,-23.05309710001094,-15.650182827426743,-1.3321249671280384,-0.38704998418688774,173,-0.66231495,751.5885,0.15684860993527805,0.10556359723935527,0.072463766,0.37087774,0.064257026,0.019169614752603183,0.004610579171982421,0.0048129645959976855,0.118773945,-0.003717472,0.19761129,0.16643232,-0.248645,4.4088783,0.7087566,6,0.09335051009442855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27610255294397,48.03718523947038]}"
00000000000000000024_0,131.0,0.15915,0.00145,0.3294,0.2525,0.1433,0.1416,0.17195,0.18225,0.19915,0.21985,0.21645,0.06875,154.0,145.0,166.0,-20.059290322517327,-7.878872741173132,-1.4996875151991844,-0.3846000209450722,181,-1.8045887,256.80185,0.09480997032187549,0.065066405794597,-0.06752411,0.38010287,-0.018705655,0.02801033065813438,0.008946534270365878,0.010883809786467311,-0.031055901,-0.06109325,0.11010482,0.044134825,-0.27436274,91.95183,12.234177,-51,0.6575026430560844,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.30081079753911,47.53403884883504]}"
00000000000000000025_0,112.5,0.1562,0.0016,0.2892,0.205,0.1317,0.1252,0.1407,0.1624,0.1971,0.2253,0.2163,0.0841,131.0,150.5,137.0,-10.873435085514533,-2.9607009663839188,-1.2738250121474266,-0.36480000242590904,125,-2.7343292,556.4096,0.17618269985851226,0.11473064193705285,0.04695652,0.37022132,0.075780086,0.005667192435149832,4.7721373495981587E-4,4.0716838160657475E-4,0.13513513,-0.0057361377,0.18109806,0.1899263,-0.24443159,128.40495,29.78014,-23,0.48417691256121936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07488450358305,47.74918535938166]}"
00000000000000000026_0,120.0,0.1402,0.0015,0.3062,0.2152,0.1287,0.1251,0.1532,0.1674,0.1879,0.2093,0.2101,0.0806,142.0,155.0,158.0,-21.628238534792317,-11.80453370364724,-1.3687250018119812,-0.38679998368024826,176,-0.7256195,689.51526,0.12220264551717716,0.08524640118881666,-0.009584664,0.385258,0.041955017,0.016508801057170897,0.0027662203239184812,0.004958028552115587,0.086666666,-0.007142857,0.14845638,0.24519262,-0.262871,17.362543,3.6108966,32,0.6763240996056834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45890971326229,48.05290575694247]}"
00000000000000000027_0,108.0,0.1464,0.0017,0.3122,0.2346,0.1352,0.1314,0.1506,0.1652,0.187,0.2052,0.2034,0.078,125.0,126.0,147.0,-20.826643261974418,-10.639964004636314,-1.4192000031471252,-0.3683500103652477,172,-1.1354647,743.5071,0.12076852032921831,0.07956383503345477,-0.07692308,0.37008628,-0.014078212,0.0038870271763774542,0.0010692829401198443,0.001496673388663838,0.2536232,-0.04477612,0.13700108,0.109175056,-0.28369167,10.88235,7.5608115,21,0.7052359870217534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16938269719057,48.077968753369404]}"
00000000000000000028_0,120.5,0.1555,0.0014,0.25305,0.1833,0.1276,0.1169,0.1285,0.1338,0.1588,0.1764,0.17955,0.06045,134.0,138.0,146.0,-15.524640863336144,-6.807396499868952,-1.0935625210404396,-0.2748750187456608,146,-0.7998567,232.07399,0.12845354241902213,0.0798098988491216,-0.028169014,0.37319034,0.03989362,0.007902778158319065,6.032019296038455E-4,5.167765361215187E-4,0.067729086,-0.033088237,0.15938865,0.060162216,-0.22050959,63.743896,14.974924,-66,0.5592264803763533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.24816952188971,47.591620858547095]}"
00000000000000000029_0,116.0,0.1454,0.0016,0.3291,0.2327,0.1303,0.1287,0.1551,0.18,0.2041,0.2301,0.2228,0.0845,136.0,145.0,152.0,-24.04847073985003,-14.392814563874852,-1.4972250536084175,-0.4339750148355961,198,0.006493419,772.55457,0.14390170826040408,0.10067473683502459,-0.023569023,0.378411,0.03446933,0.008202653325024433,0.0027705105126861443,0.0029779937358182748,-0.0033670033,-0.038961038,0.19208252,0.20143893,-0.28461346,27.311707,13.774319,-5,0.5476608132374976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.82021212053516,47.98328632242321]}"
